"CAMIS","DBA","ZIPCODE","CUISINE DESCRIPTION","reinspections","checks","violations","score","inspections","average_grade","BORO","BUILDING","STREET","SCORE","GRADE","GRADE DATE","GRADENUM","NAME","ADDRESS","lon","lat"
50043586,"DUNKIN DONUTS",10032,"Donuts",2,6,6,60,4,3,"MANHATTAN","1995","AMSTERDAM AVE",5,"A","05/02/2018",3,"DUNKIN DONUTS","1995 AMSTERDAM AVE MANHATTAN",-73.9410336,40.8339245
50043918,"DUNKIN' DONUTS, BASKIN ROBBINS",10002,"Donuts",3,13,13,146,4,3,"MANHATTAN","140","DELANCEY ST",10,"A","03/01/2019",3,"DUNKIN DONUTS","140 DELANCEY ST MANHATTAN",-73.9867793,40.7185237
50044345,"DUNKIN DONUTS",10007,"Donuts",0,8,8,80,3,3,"MANHATTAN","321","BROADWAY",7,"A","04/27/2018",3,"DUNKIN DONUTS","321 BROADWAY MANHATTAN",-74.0051548,40.716022
50044489,"STARBUCKS",10001,"American",0,5,5,41,3,3,"MANHATTAN","655","W 34TH ST",12,"A","03/02/2018",3,"STARBUCKS","655 W 34TH ST MANHATTAN",-74.0024691,40.7575505
50044749,"DUNKIN DONUTS",10007,"Donuts",3,13,13,149,5,3,"MANHATTAN","100","CHAMBERS ST",10,"A","10/19/2018",3,"DUNKIN DONUTS","100 CHAMBERS ST MANHATTAN",-74.0078222,40.7146679
50044777,"GARDEN MARKET, DUNKIN DONUTS",10121,"Hotdogs/Pretzels",0,3,3,6,3,3,"MANHATTAN","4","PENN PLZ",2,"A","05/29/2018",3,"DUNKIN DONUTS","4 PENN PLZ MANHATTAN",-73.9934709,40.7505621
50044841,"DUNKIN' DONUTS-BASKIN ROBBINS",10035,"Donuts",0,6,6,51,3,3,"MANHATTAN","57","E 125TH ST",8,"A","08/29/2018",3,"DUNKIN DONUTS","57 E 125TH ST MANHATTAN",-73.9401267,40.8057727
50044992,"DUNKIN DONUTS",,"Donuts",0,7,7,67,4,3,"MANHATTAN","NKA","8TH AVE & 31ST ST",9,"A","05/25/2018",3,"DUNKIN DONUTS","NKA 8TH AVE & 31ST ST MANHATTAN",,
50045038,"DUNKIN DONUTS",10314,"Donuts",0,7,7,71,3,3,"STATEN ISLAND","2655","RICHMOND AVENUE",13,"A","03/28/2019",3,"DUNKIN DONUTS","2655 RICHMOND AVENUE STATEN ISLAND",-74.1647604,40.5811976
50045051,"DUNKIN DONUTS & BASKING ROBBINS",10463,"American",0,3,3,12,3,3,"BRONX","193","W 237TH ST",3,"A","04/16/2019",3,"DUNKIN DONUTS","193 W 237TH ST BRONX",-73.9002838,40.8844298
50045109,"DUNKIN DONUTS/JEAN GEORGES SIMPLY CHICKEN",10121,"American",0,3,3,12,3,3,"MANHATTAN","4","PENN PLZ",6,"A","05/29/2018",3,"DUNKIN DONUTS","4 PENN PLZ MANHATTAN",-73.9934709,40.7505621
50045492,"DUNKIN DONUTS",10038,"Donuts",0,4,4,22,3,3,"MANHATTAN","132","NASSAU ST",7,"A","02/22/2019",3,"DUNKIN DONUTS","132 NASSAU ST MANHATTAN",-74.0065845,40.7110146
50045582,"DUNKIN DONUTS",10029,"Donuts",0,6,6,53,3,3,"MANHATTAN","1964","3RD AVE",12,"A","05/10/2018",3,"DUNKIN DONUTS","1964 3RD AVE MANHATTAN",-73.9440876,40.7928699
50045787,"STARBUCKS COFFEE # 26528",10018,"American",2,14,14,157,5,3,"MANHATTAN","1040","6TH AVE",13,"A","12/28/2018",3,"STARBUCKS","1040 6TH AVE MANHATTAN",-73.9850001,40.7530461
50046264,"STARBUCKS COFFEE",11435,"Caf̩/Coffee/Tea",0,9,8,77,3,3,"QUEENS","8900","SUTPHIN BLVD",12,"A","10/20/2018",3,"STARBUCKS","8900 SUTPHIN BLVD QUEENS",-73.8089405,40.703503
50046479,"DUNKIN DONUTS & BASKIN ROBBINS",10014,"Donuts",1,17,17,313,5,3,"MANHATTAN","395","HUDSON ST",12,"A","10/17/2018",3,"DUNKIN DONUTS","395 HUDSON ST MANHATTAN",-74.0077944,40.7291207
50046480,"DUNKIN DONUTS & BASKIN ROBBINS",10001,"Donuts",0,8,8,92,3,3,"MANHATTAN","289","7TH AVE",13,"A","05/17/2018",3,"DUNKIN DONUTS","289 7TH AVE MANHATTAN",-73.9938226,40.7461589
50046549,"STARBUCKS COFFEE COMPANY #22716",11374,"Caf̩/Coffee/Tea",1,7,7,72,5,3,"QUEENS","9277","QUEENS BLVD",12,"A","11/27/2018",3,"STARBUCKS","9277 QUEENS BLVD QUEENS",-73.8663466,40.7322025
50046592,"STARBUCKS COFFEE COMPANY #25533",10038,"Caf̩/Coffee/Tea",0,4,4,21,3,3,"MANHATTAN","222","BROADWAY",7,"A","06/22/2018",3,"STARBUCKS","222 BROADWAY MANHATTAN",-74.0081217,40.7107509
50046651,"STARBUCKS COFFEE #23591",11210,"Caf̩/Coffee/Tea",2,15,15,220,5,3,"BROOKLYN","1931","FLATBUSH AVE",10,"A","02/25/2019",3,"STARBUCKS","1931 FLATBUSH AVE BROOKLYN",-73.9367369,40.622892
50046872,"DUNKIN DONUTS",10023,"Donuts",7,22,22,385,8,3,"MANHATTAN","166","W 72ND ST",4,"A","03/13/2019",3,"DUNKIN DONUTS","166 W 72ND ST MANHATTAN",-73.9812185,40.7781931
50046995,"DUNKIN DONUTS",11214,"Donuts",1,10,10,190,5,3,"BROOKLYN","2978","CROPSEY AVE",2,"A","01/14/2019",3,"DUNKIN DONUTS","2978 CROPSEY AVE BROOKLYN",-73.9864234,40.5824076
50047067,"STARBUCKS COFFEE #22596",11249,"Caf̩/Coffee/Tea",0,8,8,33,3,3,"BROOKLYN","154","N 7TH ST",9,"A","07/25/2018",3,"STARBUCKS","154 N 7TH ST BROOKLYN",-73.9583239,40.7179558
50047216,"DUNKIN' DONUTS",11414,"Donuts",0,3,3,19,2,3,"QUEENS","79-30","SOUTH CONDUIT AVE",5,"A","04/25/2018",3,"DUNKIN DONUTS","79-30 SOUTH CONDUIT AVE QUEENS",-73.8565304,40.6722931
50047571,"DUNKIN DONUTS",10001,"Donuts",5,13,13,145,6,3,"MANHATTAN","155","W 35TH ST",4,"A","05/11/2018",3,"DUNKIN DONUTS","155 W 35TH ST MANHATTAN",-73.9893003,40.7514976
50047882,"DUNKIN DONUTS",11372,"Donuts",0,4,4,32,3,3,"QUEENS","8710","NORTHERN BLVD",3,"A","05/10/2018",3,"DUNKIN DONUTS","8710 NORTHERN BLVD QUEENS",-73.8802224,40.7558419
50048157,"STARBUCKS",10001,"Caf̩/Coffee/Tea",0,3,3,8,3,3,"MANHATTAN","399","7TH AVE",2,"A","05/08/2018",3,"STARBUCKS","399 7TH AVE MANHATTAN",-73.991129,40.7491259
50048159,"STARBUCKS",10004,"Caf̩/Coffee/Tea",0,4,4,19,3,3,"MANHATTAN","55","BROAD ST",3,"A","05/25/2018",3,"STARBUCKS","55 BROAD ST MANHATTAN",-74.0108765,40.7052927
50048221,"DUNKIN DONUTS",10019,"Donuts",2,9,9,112,4,3,"MANHATTAN","309","W 57TH ST",8,"A","05/09/2018",3,"DUNKIN DONUTS","309 W 57TH ST MANHATTAN",-73.9833243,40.7672217
50048224,"DUNKIN DONUTS BASKIN ROBBINS",11236,"Donuts",0,6,6,39,3,3,"BROOKLYN","1547","RALPH AVE",8,"A","08/20/2018",3,"DUNKIN DONUTS","1547 RALPH AVE BROOKLYN",-73.9190121,40.6391455
50048234,"DUNKIN DONUTS & BASKIN ROBBINS",11205,"Caf̩/Coffee/Tea",1,9,9,71,5,3,"BROOKLYN","573","LAFAYETTE AVE",5,"A","03/01/2019",3,"DUNKIN DONUTS","573 LAFAYETTE AVE BROOKLYN",-73.9516761,40.6900143
50048240,"DUNKIN DONUTS & BASKIN ROBBINS",11207,"Donuts",0,5,4,36,3,3,"BROOKLYN","43","JAMAICA AVE",0,"A","07/19/2018",3,"DUNKIN DONUTS","43 JAMAICA AVE BROOKLYN",-73.8983416,40.6781286
50048243,"DUNKIN DONUTS BASKIN ROBBINS",11221,"Donuts",1,13,13,177,5,3,"BROOKLYN","1285","BROADWAY",9,"A","02/19/2019",3,"DUNKIN DONUTS","1285 BROADWAY BROOKLYN",-73.9242022,40.6911162
50048245,"DUNKIN DONUTS & BASKIN ROBBINS",11237,"Donuts",0,7,7,83,3,3,"BROOKLYN","1443","MYRTLE AVE",11,"A","05/11/2018",3,"DUNKIN DONUTS","1443 MYRTLE AVE BROOKLYN",-73.9180593,40.6989992
50048295,"DUNKIN DONUTS & BASKIN ROBBINS",11233,"Donuts",0,5,5,37,3,3,"BROOKLYN","1993","ATLANTIC AVE",9,"A","07/13/2018",3,"DUNKIN DONUTS","1993 ATLANTIC AVE BROOKLYN",-73.9161185,40.6770469
50048298,"DUNKIN DONUTS & BASKIN ROBBINS",11208,"Donuts",2,14,14,100,5,3,"BROOKLYN","3319","FULTON ST",11,"A","02/11/2019",3,"DUNKIN DONUTS","3319 FULTON ST BROOKLYN",-73.8730441,40.6835939
50048460,"STARBUCKS COFFEE",10036,"Caf̩/Coffee/Tea",2,11,11,195,5,3,"MANHATTAN","55","W 46TH ST",7,"A","12/07/2018",3,"STARBUCKS","55 W 46TH ST MANHATTAN",-73.9810339,40.757137
50048622,"STARBUCKS COFFEE #26188",10019,"Caf̩/Coffee/Tea",0,3,3,16,3,3,"MANHATTAN","1000","S 8 ave",3,"A","07/26/2018",3,"STARBUCKS","1000 S 8 ave MANHATTAN",-73.98298,40.7669606
50048761,"STARBUCKS COFFEE",10065,"Caf̩/Coffee/Tea",0,5,5,40,3,3,"MANHATTAN","1077","3RD AVE",4,"A","10/19/2018",3,"STARBUCKS","1077 3RD AVE MANHATTAN",-73.9643664,40.7642413
50049533,"DUNKIN DONUTS",10025,"Caf̩/Coffee/Tea",1,14,13,179,5,3,"MANHATTAN","2568","BROADWAY",5,"A","02/08/2019",3,"DUNKIN DONUTS","2568 BROADWAY MANHATTAN",-73.9710102,40.7950446
50049536,"DUNKIN' DONUTS",10024,"Donuts",2,8,8,90,4,3,"MANHATTAN","2424","BROADWAY",7,"A","04/19/2018",3,"DUNKIN DONUTS","2424 BROADWAY MANHATTAN",-73.974614,40.790309
50050683,"STARBUCKS # 24485",10022,"Caf̩/Coffee/Tea",0,7,7,60,3,3,"MANHATTAN","875","3RD AVE",2,"A","09/17/2018",3,"STARBUCKS","875 3RD AVE MANHATTAN",-73.9691858,40.757194
50051206,"DUNKIN DONUTS",11218,"American",0,5,5,39,3,3,"BROOKLYN","110","BEVERLEY RD",5,"A","09/21/2018",3,"DUNKIN DONUTS","110 BEVERLEY RD BROOKLYN",-73.9789792,40.6427327
50051608,"DUNKIN' DONUTS",11234,"Donuts",2,9,7,254,5,3,"BROOKLYN","5100","KINGS PLZ",2,"A","04/23/2018",3,"DUNKIN DONUTS","5100 KINGS PLZ BROOKLYN",-73.9208363,40.6104056
50051609,"DUNKIN DONUTS",10003,"Donuts",0,4,4,31,3,3,"MANHATTAN","52","E 8TH ST",2,"A","09/26/2018",3,"DUNKIN DONUTS","52 E 8TH ST MANHATTAN",-73.9938022,40.7309821
50051684,"DUNKIN DONUTS",10459,"Donuts",0,6,6,52,3,3,"BRONX","1041","PROSPECT AVE",11,"A","09/14/2018",3,"DUNKIN DONUTS","1041 PROSPECT AVE BRONX",-73.9002206,40.8251242
50051725,"DUNKIN DONUTS",10301,"Donuts",1,10,10,194,5,3,"STATEN ISLAND","700","RICHMOND TER",12,"A","04/04/2019",3,"DUNKIN DONUTS","700 RICHMOND TER STATEN ISLAND",-74.09548,40.6445615
50051739,"DUNKIN DONUTS",10312,"Donuts",0,4,3,16,3,3,"STATEN ISLAND","3845","RICHMOND AVE",0,"A","09/18/2018",3,"DUNKIN DONUTS","3845 RICHMOND AVE STATEN ISLAND",-74.164778,40.5440849
50051817,"DUNKIN DONUTS",10451,"Donuts",5,20,20,409,7,3,"BRONX","555","GRAND CONCOURSE",10,"A","10/25/2018",3,"DUNKIN DONUTS","555 GRAND CONCOURSE BRONX",-73.927495,40.8188166
50052001,"DUNKIN DONUTS",10309,"Caf̩/Coffee/Tea",1,7,7,93,5,3,"STATEN ISLAND","2449","VETERANS RD W",9,"A","03/14/2019",3,"DUNKIN DONUTS","2449 VETERANS RD W STATEN ISLAND",-74.235177,40.5283652
50052039,"DUNKIN' DONUTS",10011,"Donuts",0,9,8,64,3,3,"MANHATTAN","544","6TH AVE",12,"A","10/18/2018",3,"DUNKIN DONUTS","544 6TH AVE MANHATTAN",-73.9962484,40.7377349
50052114,"STARBUCKS COFFEE",10023,"Caf̩/Coffee/Tea",0,5,5,30,3,3,"MANHATTAN","141","AMSTERDAM AVE",9,"A","10/22/2018",3,"STARBUCKS","141 AMSTERDAM AVE MANHATTAN",-73.984129,40.7748374
50052932,"DUNKIN DONUTS",11377,"Caf̩/Coffee/Tea",0,4,3,27,3,3,"QUEENS","6906","ROOSEVELT AVE",0,"A","10/16/2018",3,"DUNKIN DONUTS","6906 ROOSEVELT AVE QUEENS",-73.8959205,40.746183
50053046,"DUNKIN DONUTS/BASKIN ROBINS",10461,"American",0,6,6,54,3,3,"BRONX","2141","WILLIAMSBRIDGE RD",8,"A","10/24/2018",3,"DUNKIN DONUTS","2141 WILLIAMSBRIDGE RD BRONX",-73.8561837,40.8563808
50053610,"STARBUCKS COFFEE COMPANY",10461,"Caf̩/Coffee/Tea",0,6,6,53,3,3,"BRONX","1886","EASTCHESTER RD",13,"A","09/24/2018",3,"STARBUCKS","1886 EASTCHESTER RD BRONX",-73.8440658,40.8511304
50053718,"DUNKIN DONUTS",10024,"Donuts",1,8,8,136,4,3,"MANHATTAN","353","AMSTERDAM AVE",6,"A","01/29/2019",3,"DUNKIN DONUTS","353 AMSTERDAM AVE MANHATTAN",-73.979246,40.7816021
50054099,"STARBUCKS COFFEE",10003,"Caf̩/Coffee/Tea",3,12,12,94,4,3,"MANHATTAN","10","WAVERLY PL",12,"A","07/16/2018",3,"STARBUCKS","10 WAVERLY PL MANHATTAN",-73.9942986,40.7298748
50054927,"STARBUCKS COFFEE COMPANY",10281,"Caf̩/Coffee/Tea",2,10,10,116,5,3,"MANHATTAN","250","VESEY ST",11,"A","04/19/2019",3,"STARBUCKS","250 VESEY ST MANHATTAN",-74.0161103,40.7140998
50055225,"STARBUCKS COFFEE",10465,"Caf̩/Coffee/Tea",0,5,5,31,3,3,"BRONX","815","HUTCHINSON RIVER PKWY",3,"A","12/18/2018",3,"STARBUCKS","815 HUTCHINSON RIVER PKWY BRONX",-73.8373024,40.8235586
50055362,"DUNKIN DONUTS",10018,"Caf̩/Coffee/Tea",0,4,4,25,3,3,"MANHATTAN","625","8TH AVE",2,"A","08/16/2018",3,"DUNKIN DONUTS","625 8TH AVE MANHATTAN",-73.9917714,40.7568916
50055420,"STARBUCKS",10128,"Caf̩/Coffee/Tea",0,5,5,41,3,3,"MANHATTAN","245","E 93RD ST",10,"A","11/26/2018",3,"STARBUCKS","245 E 93RD ST MANHATTAN",-73.9486347,40.7828524
50055919,"JPMC/STARBUCKS",10004,"American",0,6,6,53,3,3,"MANHATTAN","4","NEW YORK PLZ",4,"A","03/18/2019",3,"STARBUCKS","4 NEW YORK PLZ MANHATTAN",-74.0107237,40.702714
50055939,"DUNKIN DONUTS",11434,"Donuts",0,5,5,50,3,3,"QUEENS","16995","137TH AVE",7,"A","12/24/2018",3,"DUNKIN DONUTS","16995 137TH AVE QUEENS",-73.7706141,40.6733838
50055973,"STARBUCKS COFFEE",10028,"Caf̩/Coffee/Tea",0,5,5,47,3,3,"MANHATTAN","1142","MADISON AVE",11,"A","10/18/2018",3,"STARBUCKS","1142 MADISON AVE MANHATTAN",-73.9597522,40.7798912
50055975,"STARBUCKS COFFEE #29856",11215,"Caf̩/Coffee/Tea",0,6,6,61,3,3,"BROOKLYN","444","9TH ST",6,"A","01/11/2019",3,"STARBUCKS","444 9TH ST BROOKLYN",-73.981924,40.6667108
50056134,"DUNKIN DONUTS",10011,"American",0,5,5,21,3,3,"MANHATTAN","225","7TH AVE",5,"A","10/16/2018",3,"DUNKIN DONUTS","225 7TH AVE MANHATTAN",-73.9952852,40.7441962
50056173,"DUNKIN DONUTS-BASKIN ROBBINS",10010,"Donuts",0,3,3,9,3,3,"MANHATTAN","240","E 23RD ST",5,"A","01/02/2019",3,"DUNKIN DONUTS","240 E 23RD ST MANHATTAN",-73.9816769,40.7379752
50056398,"DUNKIN DONUTS,BASKIN ROBBINS",10031,"Donuts",2,6,6,57,4,3,"MANHATTAN","3504","BROADWAY",12,"A","09/27/2018",3,"DUNKIN DONUTS","3504 BROADWAY MANHATTAN",-73.9510083,40.8252017
50056677,"STARBUCKS COFFEE COMPANY",10022,"Caf̩/Coffee/Tea",4,13,13,276,5,3,"MANHATTAN","969","1ST AVE",9,"A","02/12/2019",3,"STARBUCKS","969 1ST AVE MANHATTAN",-73.96484,40.756065
50056784,"STARBUCKS COFFEE",10309,"American",1,7,7,70,4,3,"STATEN ISLAND","1243","WOODROW RD",5,"A","03/18/2019",3,"STARBUCKS","1243 WOODROW RD STATEN ISLAND",-74.2067893,40.5422109
50057000,"DUNKIN' DONUTS",11379,"Donuts",1,7,7,85,5,3,"QUEENS","6626","METROPOLITAN AVE",12,"A","08/08/2018",3,"DUNKIN DONUTS","6626 METROPOLITAN AVE QUEENS",-73.8922517,40.7116122
50057133,"DUNKIN DONUTS",11214,"Donuts",1,10,10,246,5,3,"BROOKLYN","1752","SHORE PKWY",13,"A","06/15/2018",3,"DUNKIN DONUTS","1752 SHORE PKWY BROOKLYN",-73.9970788,40.5926838
50057207,"DUNKIN DONUTS",10451,"Donuts",6,20,20,569,7,3,"BRONX","610","EXTERIOR ST",3,"A","08/30/2018",3,"DUNKIN DONUTS","610 EXTERIOR ST BRONX",-73.9301087,40.8217061
50057296,"DUNKIN' DONUTS",11356,"Donuts",4,15,15,182,6,3,"QUEENS","13705","20TH AVE",13,"A","01/16/2019",3,"DUNKIN DONUTS","13705 20TH AVE QUEENS",-73.8308115,40.7833644
50057474,"DUNKIN DONUTS",10472,"Caf̩/Coffee/Tea",1,9,9,126,5,3,"BRONX","1929","BRUCKNER BLVD",13,"A","09/07/2018",3,"DUNKIN DONUTS","1929 BRUCKNER BLVD BRONX",-73.8583315,40.826652
50057533,"DUNKIN DONUTS",10036,"Donuts",0,7,7,59,3,3,"MANHATTAN","750","8TH AVE",7,"A","02/08/2019",3,"DUNKIN DONUTS","750 8TH AVE MANHATTAN",-73.9876208,40.7598688
50057534,"DUNKIN DONUTS",11354,"American",5,13,10,295,6,3,"QUEENS","13107","40TH RD",2,"A","02/22/2018",3,"DUNKIN DONUTS","13107 40TH RD QUEENS",-73.8369899,40.7563786
50057789,"STARBUCKS COFFEE",10027,"Caf̩/Coffee/Tea",0,5,5,24,3,3,"MANHATTAN","3165","BROADWAY",7,"A","02/22/2019",3,"STARBUCKS","3165 BROADWAY MANHATTAN",-73.959122,40.815045
50057842,"DUNKIN DONUTS",10459,"American",1,8,8,155,4,3,"BRONX","925","HUNTS POINT AVE",12,"A","01/18/2019",3,"DUNKIN DONUTS","925 HUNTS POINT AVE BRONX",-73.8914534,40.8203683
50058018,"DUNKIN' DONUTS/BASKIN ROBBINS",11377,"Donuts",0,6,6,56,3,3,"QUEENS","6112","ROOSEVELT AVE",12,"A","02/22/2019",3,"DUNKIN DONUTS","6112 ROOSEVELT AVE QUEENS",-73.902986,40.7454311
50058333,"DUNKIN DONUTS & BASKIN ROBBINS",10455,"American",0,5,5,28,3,3,"BRONX","459","E 149TH ST",9,"A","03/20/2019",3,"DUNKIN DONUTS","459 E 149TH ST BRONX",-73.9151832,40.8154183
50058805,"DUNKIN DONUTS",11210,"Donuts",0,2,2,4,2,3,"BROOKLYN","1930","NOSTRAND AVE",2,"A","05/11/2018",3,"DUNKIN DONUTS","1930 NOSTRAND AVE BROOKLYN",-73.9487142,40.6384403
50058807,"DUNKIN DONUTS",11239,"Donuts",7,17,17,247,7,3,"BROOKLYN","339","GATEWAY DR",2,"A","12/05/2018",3,"DUNKIN DONUTS","339 GATEWAY DR BROOKLYN",-73.874035,40.650868
50058917,"STARBUCKS COFFEE COMPANY #29897",10158,"Caf̩/Coffee/Tea",0,5,4,36,2,3,"MANHATTAN","605","3RD AVE",12,"A","02/23/2018",3,"STARBUCKS","605 3RD AVE MANHATTAN",-73.9751509,40.7490074
50058987,"DUNKIN DONUTS",11693,"Donuts",3,6,6,43,5,3,"QUEENS","8707","ROCKAWAY BEACH BLVD",10,"A","04/12/2018",3,"DUNKIN DONUTS","8707 ROCKAWAY BEACH BLVD QUEENS",-73.8137008,40.5872904
50058989,"DUNKIN DONUTS",11368,"Donuts",1,9,9,121,4,3,"QUEENS","3776","JUNCTION BLVD",10,"A","08/31/2018",3,"DUNKIN DONUTS","3776 JUNCTION BLVD QUEENS",-73.8698993,40.7495712
50059261,"STARBUCKS COFFEE COMPANY #48116",11432,"Caf̩/Coffee/Tea",2,6,6,74,3,3,"QUEENS","15927","JAMAICA AVE",2,"A","05/16/2018",3,"STARBUCKS","15927 JAMAICA AVE QUEENS",-73.799477,40.7038521
50060154,"DUNKIN DONUTS",10007,"Donuts",5,11,11,114,6,3,"MANHATTAN","5","PARK PLACE",2,"A","04/16/2019",3,"DUNKIN DONUTS","5 PARK PLACE MANHATTAN",-74.0079564,40.7128255
50060165,"DUNKIN DONUTS",10013,"Donuts",0,6,6,40,3,3,"MANHATTAN","303","CANAL ST",7,"A","03/07/2019",3,"DUNKIN DONUTS","303 CANAL ST MANHATTAN",-74.002104,40.7198012
50060267,"STARBUCKS COFFEE COMPANY",10006,"Caf̩/Coffee/Tea",1,8,8,127,3,3,"MANHATTAN","15","CARLISLE ST",12,"A","04/06/2018",3,"STARBUCKS","15 CARLISLE ST MANHATTAN",-74.0141406,40.7092394
50060268,"STARBUCKS COFFEE",10036,"Other",3,8,8,101,3,3,"MANHATTAN","28","W 48TH ST",10,"A","03/30/2018",3,"STARBUCKS","28 W 48TH ST MANHATTAN",-73.9796341,40.7577688
50060813,"DUNKIN DONUTS",11373,"Caf̩/Coffee/Tea",0,7,7,81,3,3,"QUEENS","8610","QUEENS BLVD",12,"A","03/07/2019",3,"DUNKIN DONUTS","8610 QUEENS BLVD QUEENS",-73.8774816,40.7362727
50061048,"STARBUCKS COFFEE #852",10019,"Caf̩/Coffee/Tea",0,6,6,75,2,3,"MANHATTAN","1657","BROADWAY",12,"A","11/13/2018",3,"STARBUCKS","1657 BROADWAY MANHATTAN",-73.9836332,40.7626174
50061193,"DUNKIN DONUTS ARRIVAL",11430,"Donuts",2,7,7,101,3,3,"QUEENS","NKA","JFK INTERNATIONAL AIRPORT",9,"A","05/24/2018",3,"DUNKIN DONUTS","NKA JFK INTERNATIONAL AIRPORT QUEENS",-73.7781391,40.6413111
50061502,"STARBUCKS COFFEE #48340",11201,"Caf̩/Coffee/Tea",0,7,5,24,2,3,"BROOKLYN","11","OLD FULTON ST",4,"A","09/05/2018",3,"STARBUCKS","11 OLD FULTON ST BROOKLYN",-73.9936315,40.7028778
50062385,"STARBUCKS COFFEE",10016,"American",0,4,4,34,2,3,"MANHATTAN","475","PARK AVE S",12,"A","09/20/2018",3,"STARBUCKS","475 PARK AVE S MANHATTAN",-73.9821073,40.7453718
50062879,"STARBUCKS COFFEE",10011,"Caf̩/Coffee/Tea",0,5,5,53,2,3,"MANHATTAN","74","7TH AVE",11,"A","10/15/2018",3,"STARBUCKS","74 7TH AVE MANHATTAN",-73.9994726,40.7392382
50062984,"STARBUCKS COFFEE",10007,"Caf̩/Coffee/Tea",0,5,5,43,2,3,"MANHATTAN","2","WORLD TRADE CENTER",8,"A","05/11/2018",3,"STARBUCKS","2 WORLD TRADE CENTER MANHATTAN",-74.0108243,40.7121712
50063813,"DUNKIN DONUTS",11226,"Caf̩/Coffee/Tea",0,2,2,7,2,3,"BROOKLYN","1092","ROGERS AVE",2,"A","10/18/2018",3,"DUNKIN DONUTS","1092 ROGERS AVE BROOKLYN",-73.9519378,40.6432597
50064037,"STARBUCKS COFFEE #48170",11215,"Caf̩/Coffee/Tea",0,2,2,4,2,3,"BROOKLYN","470","4TH AVE",2,"A","11/21/2018",3,"STARBUCKS","470 4TH AVE BROOKLYN",-73.9896134,40.6695778
50064080,"STARBUCKS COFFEE",10018,"Caf̩/Coffee/Tea",0,5,5,47,2,3,"MANHATTAN","1411","BROADWAY",9,"A","08/30/2018",3,"STARBUCKS","1411 BROADWAY MANHATTAN",-73.9872574,40.7541266
50065809,"DUNKIN' DONUTS",,"Donuts",0,2,2,10,2,3,"QUEENS","NKA","JFK INT'L AIRPORT TERMINAL 1",7,"A","08/21/2018",3,"DUNKIN DONUTS","NKA JFK INT'L AIRPORT TERMINAL 1 QUEENS",-73.7891813,40.6433553
50065956,"STARBUCKS",11201,"American",0,2,2,4,2,3,"BROOKLYN","4","METROTECH CTR",2,"A","10/24/2018",3,"STARBUCKS","4 METROTECH CTR BROOKLYN",-73.9838359,40.6933541
50066301,"STARBUCKS 379 DEKALB(DESIGN CENTER)",11205,"Caf̩/Coffee/Tea",0,3,3,33,1,3,"BROOKLYN","200","WILLOUGHBY AVE",11,"A","01/18/2018",3,"STARBUCKS","200 WILLOUGHBY AVE BROOKLYN",-73.9628951,40.6914694
50066621,"DUNKIN DONUTS/POPEYES",11221,"Donuts",3,11,11,154,4,2.5,"BROOKLYN","1556","BROADWAY",8,"A","04/10/2019",3,"DUNKIN DONUTS","1556 BROADWAY BROOKLYN",-73.916058,40.6858408
50066915,"STARBUCKS COFFEE #28171",10038,"American",1,9,9,192,3,3,"MANHATTAN","375","PEARL ST",3,"A","10/11/2018",3,"STARBUCKS","375 PEARL ST MANHATTAN",-74.0014202,40.7109599
50067239,"STARBUCKS",10462,"Caf̩/Coffee/Tea",0,2,2,4,2,3,"BRONX","2188","WHITE PLAINS RD",2,"A","09/26/2018",3,"STARBUCKS","2188 WHITE PLAINS RD BRONX",-73.8673361,40.8561
50067241,"STARBUCKS",11101,"Caf̩/Coffee/Tea",2,9,9,131,3,3,"QUEENS","2614","JACKSON AVE",13,"A","05/22/2018",3,"STARBUCKS","2614 JACKSON AVE QUEENS",-73.9416731,40.7471436
50067247,"STARBUCKS COFFEE #49952",10001,"Caf̩/Coffee/Tea",1,13,11,111,4,3,"MANHATTAN","450","W 33RD ST",7,"A","03/20/2019",3,"STARBUCKS","450 W 33RD ST MANHATTAN",-73.9990748,40.7535813
50067502,"DUNKIN DONUTS/BASKIN ROBINS",10029,"Donuts",1,5,5,53,3,3,"MANHATTAN","147","E 116TH ST",2,"A","01/25/2019",3,"DUNKIN DONUTS","147 E 116TH ST MANHATTAN",-73.9412978,40.79871
50067977,"STARBUCKS #50611",10023,"Caf̩/Coffee/Tea",0,6,6,62,2,3,"MANHATTAN","21","W END AVE",5,"A","11/23/2018",3,"STARBUCKS","21 W END AVE MANHATTAN",-73.9902636,40.7727253
50068621,"STARBUCKS COFFEE # 49196",11364,"Caf̩/Coffee/Tea",0,5,5,24,2,3,"QUEENS","22104","HORACE HARDING EXPY",3,"A","10/17/2018",3,"STARBUCKS","22104 HORACE HARDING EXPY QUEENS",-73.7560255,40.7490601
50068945,"STARBUCKS #48990",10009,"Caf̩/Coffee/Tea",0,4,4,42,2,3,"MANHATTAN","125","SAINT MARKS PL",9,"A","09/24/2018",3,"STARBUCKS","125 SAINT MARKS PL MANHATTAN",-73.983381,40.7269389
